tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo,anio_prestamo,mes_prestamo,dia_semana_prestamo,hora_prestamo,relacion_cuota_salario,relacion_deuda_salario,saldo_pendiente_estimado
9,2025-02-23 08:51:00,1658027.0,8.0,37.0,Empleado,3000000.0,2000000.0,174656.0,95.227787,841.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5501066.0,Decreciente,1,2025,2,6,8,0.05821866666666667,1.2193423333333333,0.0
9,2025-05-16 09:03:00,1500360.0,9.0,40.0,Empleado,3000000.0,1000000.0,140456.0,95.227787,865.0,2.0,1.0,0.0,258.0,258.0,0.0,1.0,0.0,0.0,3368667.0,Creciente,1,2025,5,4,9,0.04681866666666667,0.8334533333333334,0.0
4,2025-04-26 15:28:00,1452000.0,12.0,39.0,Empleado,2100000.0,0.0,115110.0,95.227787,768.0,2.0,4.0,0.0,31584.0,31584.0,0.0,2.0,0.0,0.0,,,1,2025,4,5,15,0.05481428571428571,0.6914285714285714,0.0
9,2026-02-26 15:12:00,1864882.0,10.0,41.0,Independiente,4751000.0,1152000.0,167182.0,95.227787,797.0,9.0,1.0,0.0,170900.0,38921.0,0.0,7.0,0.0,0.0,,,1,2026,2,3,15,0.03518880235739844,0.6349993685539886,131979.0
9,2025-06-15 11:29:00,823114.0,10.0,40.0,Empleado,4000000.0,2000000.0,70069.0,91.410695,747.0,2.0,5.0,0.0,9269.0,9269.0,0.0,0.0,1.0,1.0,,,1,2025,6,6,11,0.01751725,0.7057785,0.0
4,2025-01-02 12:17:00,6416879.0,12.0,39.0,Empleado,6000000.0,3000000.0,445617.0,95.227787,753.0,7.0,3.0,0.0,10108.0,10108.0,0.0,2.0,0.0,5.0,1083771.0,Creciente,1,2025,1,3,12,0.0742695,1.5694798333333333,0.0
4,2025-02-24 14:12:00,1258715.0,10.0,40.0,Independiente,2000000.0,600000.0,116764.0,95.227787,854.0,7.0,3.0,0.0,23318.0,18901.0,0.0,5.0,0.0,2.0,923771.0,Creciente,1,2025,2,0,14,0.058382,0.9293575,4417.0
4,2025-03-29 17:21:00,2100000.0,18.0,40.0,Empleado,1300000.0,400000.0,117242.0,95.227787,852.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,772558.0,Creciente,1,2025,3,5,17,0.09018615384615385,1.9230769230769231,0.0
4,2025-01-15 16:56:00,762480.0,10.0,39.0,Empleado,2000000.0,700000.0,70367.0,95.227787,785.0,6.0,2.0,0.0,20919.0,20919.0,0.0,1.0,0.0,4.0,1790065.0,Creciente,1,2025,1,2,16,0.0351835,0.73124,0.0
9,2025-02-08 17:17:00,1482134.0,10.0,39.0,Empleado,4000000.0,1000000.0,125181.0,95.227787,841.0,8.0,3.0,0.0,65253.0,65253.0,0.0,7.0,0.0,0.0,1989166.0,Decreciente,1,2025,2,5,17,0.03129525,0.6205335,0.0
9,2025-01-22 10:17:00,891548.0,10.0,41.0,Empleado,1500000.0,800000.0,75617.0,95.227787,794.0,2.0,2.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,,,1,2025,1,2,10,0.050411333333333336,1.1276986666666666,0.0
4,2025-05-25 09:49:00,1728000.0,12.0,39.0,Independiente,2500000.0,100000.0,137844.0,95.227787,807.0,4.0,2.0,0.0,2396.0,2396.0,0.0,2.0,1.0,1.0,150426.0,Creciente,1,2025,5,6,9,0.0551376,0.7312,0.0
9,2025-06-05 12:58:00,702114.0,9.0,40.0,Empleado,2600000.0,1000000.0,65791.0,95.227787,867.0,6.0,7.0,0.0,56051.0,56051.0,0.0,3.0,0.0,1.0,2955290.0,Creciente,1,2025,6,3,12,0.02530423076923077,0.6546592307692307,0.0
4,2025-10-05 16:20:00,600000.0,6.0,51.0,Independiente,2140000.0,68000.0,90931.0,95.227787,736.0,2.0,2.0,0.0,368.0,368.0,0.0,0.0,0.0,1.0,,,1,2025,10,6,16,0.042491121495327105,0.3121495327102804,0.0
9,2025-02-09 13:09:00,1143631.0,4.0,41.0,Empleado,1300000.0,800000.0,229594.0,95.227787,786.0,5.0,3.0,0.0,54758.0,49714.0,0.0,0.0,1.0,1.0,1260544.0,Creciente,1,2025,2,6,13,0.17661076923076924,1.4951007692307692,5044.0
4,2025-01-31 14:42:00,8640000.0,6.0,37.0,Independiente,4000000.0,1500000.0,1282399.0,95.227787,823.0,7.0,2.0,0.0,30518.0,30518.0,0.0,3.0,0.0,0.0,923771.0,Creciente,1,2025,1,4,14,0.32059975,2.535,0.0
4,2025-09-27 16:20:00,5498400.0,36.0,44.0,Empleado,1900000.0,763000.0,200638.0,95.227787,807.0,6.0,6.0,0.0,5535.0,5535.0,0.0,0.0,0.0,5.0,983368.0,Creciente,1,2025,9,5,16,0.10559894736842106,3.2954736842105263,0.0
9,2025-07-10 14:35:00,2797384.0,9.0,40.0,Empleado,3600000.0,1500000.0,262253.0,95.227787,735.0,6.0,6.0,0.0,38130.0,38130.0,0.0,3.0,0.0,1.0,3652151.0,Creciente,1,2025,7,3,14,0.07284805555555555,1.1937177777777779,0.0
9,2025-11-06 15:12:00,1101067.0,10.0,39.0,Independiente,5000000.0,2538000.0,96601.0,95.227787,802.0,5.0,7.0,0.0,159090.0,159090.0,0.0,3.0,0.0,2.0,1000000.0,Estable,1,2025,11,3,15,0.0193202,0.7278134,0.0
9,2025-08-02 12:06:00,3837377.0,11.0,39.0,Empleado,1500000.0,500000.0,300606.0,86.830187,773.0,6.0,0.0,0.0,52588.0,52588.0,,1.0,0.0,2.0,,,1,2025,8,5,12,0.200404,2.8915846666666667,0.0
4,2025-11-21 08:33:00,8710981.0,36.0,39.0,Empleado,3760000.0,1411000.0,327483.0,95.227787,737.0,13.0,3.0,0.0,57097.0,54876.0,0.0,5.0,0.0,4.0,3191958.0,Decreciente,1,2025,11,4,8,0.08709654255319149,2.6920162234042553,2221.0
4,2025-05-30 16:14:00,836686.0,6.0,39.0,Empleado,1790000.0,700000.0,125773.0,95.227787,757.0,5.0,3.0,0.0,1075.0,1075.0,0.0,0.0,0.0,3.0,1755198.0,Creciente,1,2025,5,4,16,0.07026424581005587,0.8584837988826816,0.0
9,2024-12-07 09:18:00,2227304.0,10.0,38.0,Empleado,4000000.0,2000000.0,188612.0,53.349091,840.0,20.0,2.0,0.0,155785.0,155785.0,,5.0,0.0,13.0,,,0,2024,12,5,9,0.047153,1.056826,0.0
9,2025-06-02 10:05:00,3195478.0,9.0,39.0,Independiente,2838000.0,1100000.0,299431.0,95.227787,827.0,3.0,2.0,0.0,14630.0,14630.0,0.0,1.0,0.0,0.0,1670142.0,Creciente,1,2025,6,0,10,0.10550775193798449,1.5135581395348838,0.0
4,2025-05-12 14:29:00,800090.0,6.0,38.0,Empleado,800000.0,100000.0,119825.0,95.227787,798.0,3.0,3.0,0.0,1972.0,1972.0,0.0,0.0,0.0,3.0,946640.0,Creciente,1,2025,5,0,14,0.14978125,1.1251125,0.0
9,2025-02-08 16:56:00,2789599.0,10.0,38.0,Empleado,3740000.0,1800000.0,236601.0,95.227787,822.0,5.0,0.0,0.0,19920.0,12363.0,0.0,2.0,1.0,0.0,2155260.0,Creciente,1,2025,2,5,16,0.06326229946524065,1.2271655080213903,7557.0
9,2024-12-22 10:02:00,1788779.0,9.0,39.0,Empleado,4700000.0,2200000.0,167056.0,95.227787,840.0,8.0,1.0,0.0,121503.0,121503.0,,2.0,0.0,6.0,,,1,2024,12,6,10,0.03554382978723404,0.8486763829787234,0.0
4,2025-02-09 15:14:00,1200000.0,12.0,40.0,Empleado,1500000.0,300000.0,94160.0,95.227787,790.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976965.0,Creciente,1,2025,2,6,15,0.06277333333333333,1.0,0.0
4,2025-02-01 14:17:00,5670720.0,36.0,39.0,Empleado,5000000.0,0.0,183354.0,95.227787,804.0,10.0,9.0,0.0,48721.0,48721.0,0.0,5.0,0.0,0.0,,,1,2025,2,5,14,0.0366708,1.134144,0.0
4,2024-12-31 14:39:00,2460000.0,12.0,29.0,Empleado,1500000.0,400000.0,193588.0,95.227787,814.0,4.0,3.0,0.0,5686.0,5686.0,0.0,1.0,1.0,2.0,908526.0,Estable,1,2024,12,1,14,0.12905866666666665,1.9066666666666667,0.0
4,2024-12-26 16:42:00,3780000.0,10.0,39.0,Empleado,6000000.0,3500000.0,349579.0,95.227787,766.0,10.0,10.0,0.0,156086.0,156086.0,0.0,10.0,0.0,0.0,6432198.0,,1,2024,12,3,16,0.058263166666666664,1.2133333333333334,0.0
4,2025-06-10 13:23:00,5345952.0,6.0,39.0,Independiente,10000000.0,2000000.0,795057.0,95.227787,800.0,8.0,6.0,0.0,54274.0,54274.0,0.0,4.0,3.0,0.0,942520.0,Creciente,1,2025,6,1,13,0.0795057,0.7345952,0.0
4,2025-01-18 16:25:00,3509100.0,6.0,39.0,Empleado,2625000.0,800000.0,520294.0,95.227787,842.0,3.0,3.0,0.0,225923.0,225923.0,0.0,3.0,0.0,0.0,2302500.0,Creciente,1,2025,1,5,16,0.1982072380952381,1.6415619047619048,0.0
4,2025-04-07 12:37:00,4044000.0,12.0,39.0,Empleado,4000000.0,800000.0,318240.0,95.227787,870.0,2.0,3.0,0.0,39683.0,39683.0,0.0,1.0,0.0,1.0,882923.0,Decreciente,1,2025,4,0,12,0.07956,1.211,0.0
4,2026-01-08 16:58:00,2400000.0,6.0,40.0,Independiente,3630000.0,756000.0,369213.0,95.227787,822.0,4.0,3.0,0.0,14495.0,14495.0,0.0,1.0,1.0,1.0,1000000.0,Estable,1,2026,1,3,16,0.10171157024793388,0.8694214876033057,0.0
9,2025-06-27 08:57:00,3131252.0,10.0,29.0,Empleado,5800000.0,2000000.0,266694.0,95.227787,796.0,2.0,6.0,0.0,90107.0,90107.0,0.0,2.0,0.0,0.0,1697338.0,Creciente,1,2025,6,4,8,0.045981724137931036,0.8846986206896552,0.0
4,2025-08-28 16:41:00,1058400.0,6.0,52.0,Empleado,1667258.0,432000.0,159859.0,95.227787,788.0,3.0,2.0,0.0,5102.0,5102.0,0.0,2.0,0.0,1.0,1572378.0,Creciente,1,2025,8,3,16,0.09588138128591976,0.8939228361777242,0.0
4,2024-12-03 15:10:00,1200000.0,6.0,51.0,Empleado,2500000.0,300000.0,177907.0,95.227787,747.0,13.0,4.0,0.0,6342.0,6342.0,0.0,2.0,0.0,9.0,,,1,2024,12,1,15,0.0711628,0.6,0.0
4,2025-02-11 18:07:00,480000.0,6.0,41.0,Independiente,800000.0,100000.0,71406.0,95.227787,762.0,4.0,2.0,0.0,490.0,490.0,0.0,0.0,0.0,4.0,,,1,2025,2,1,18,0.0892575,0.725,0.0
4,2025-01-17 12:20:00,1415880.0,12.0,37.0,Empleado,2400000.0,1300000.0,98325.0,95.227787,831.0,6.0,5.0,0.0,43045.0,6538.0,0.0,3.0,1.0,2.0,916148.0,Creciente,1,2025,1,4,12,0.04096875,1.1316166666666667,36507.0
4,2025-05-20 19:25:00,793800.0,6.0,53.0,Empleado,2000000.0,600000.0,118008.0,95.227787,735.0,6.0,8.0,0.0,16801.0,16801.0,0.0,3.0,1.0,0.0,1000000.0,Creciente,1,2025,5,1,19,0.059004,0.6969,0.0
9,2025-06-21 18:30:00,2172230.0,4.0,45.0,Independiente,5000000.0,3000000.0,436943.0,95.227787,762.0,14.0,9.0,0.0,113467.0,110348.0,0.0,8.0,0.0,3.0,950105.0,Creciente,1,2025,6,5,18,0.0873886,1.034446,3119.0
4,2025-08-17 15:10:00,865680.0,8.0,42.0,Empleado,3490000.0,2022000.0,99957.0,95.227787,724.0,11.0,9.0,0.0,44897.0,44897.0,0.0,4.0,0.0,7.0,1770902.0,Creciente,1,2025,8,6,15,0.028640974212034383,0.8274154727793697,0.0
10,2025-03-25 14:06:00,1200000.0,6.0,38.0,Empleado,1000000.0,200000.0,178345.0,95.227787,781.0,5.0,3.0,0.0,1000.0,1000.0,0.0,2.0,0.0,3.0,980363.0,Creciente,1,2025,3,1,14,0.178345,1.4,0.0
9,2025-01-25 18:13:00,2291020.0,9.0,38.0,Empleado,3100000.0,1000000.0,213961.0,91.410695,828.0,6.0,2.0,0.0,120196.0,120196.0,0.0,5.0,0.0,0.0,908526.0,Decreciente,1,2025,1,5,18,0.06901967741935484,1.0616193548387096,0.0
9,2025-03-16 14:14:00,2794068.0,11.0,38.0,Empleado,3100000.0,1000000.0,217634.0,95.227787,755.0,8.0,2.0,0.0,63452.0,63452.0,0.0,1.0,2.0,5.0,,,1,2025,3,6,14,0.07020451612903225,1.2238929032258064,0.0
9,2025-07-17 12:37:00,2375560.0,9.0,38.0,Independiente,6000000.0,2000000.0,223133.0,95.227787,852.0,5.0,2.0,0.0,23063.0,23063.0,0.0,3.0,0.0,0.0,4914250.0,Creciente,1,2025,7,3,12,0.03718883333333333,0.72926,0.0
9,2025-01-05 11:54:00,6582337.0,9.0,38.0,Empleado,2000000.0,850000.0,614733.0,95.227787,726.0,12.0,3.0,829.0,92206.0,92206.0,,4.0,0.0,8.0,,,1,2025,1,6,11,0.3073665,3.7161685,0.0
9,2025-05-21 17:26:00,1746520.0,10.0,37.0,Empleado,2500000.0,1000000.0,148676.0,95.227787,840.0,4.0,1.0,0.0,38.0,38.0,0.0,3.0,0.0,0.0,1536155.0,Creciente,1,2025,5,2,17,0.0594704,1.098608,0.0
9,2024-12-11 15:18:00,2446921.0,10.0,36.0,Empleado,4000000.0,2000000.0,207210.0,95.227787,946.0,11.0,0.0,0.0,103757.0,103757.0,,4.0,0.0,2.0,,,1,2024,12,2,15,0.0518025,1.11173025,0.0
9,2025-02-16 15:28:00,1412450.0,10.0,68.0,Empleado,2800000.0,0.0,119923.0,95.227787,809.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,,1,2025,2,6,15,0.04282964285714286,0.5044464285714285,
10,2025-01-03 12:53:00,8640000.0,36.0,68.0,Independiente,15000000.0,5000000.0,279360.0,95.227787,824.0,3.0,2.0,0.0,51846.0,51609.0,0.0,1.0,1.0,1.0,,,1,2025,1,4,12,0.018624,0.9093333333333333,237.0
9,2025-05-08 11:57:00,1540664.0,10.0,68.0,Independiente,3000000.0,1500000.0,131015.0,95.227787,827.0,9.0,2.0,0.0,139234.0,139234.0,0.0,7.0,0.0,1.0,,,1,2025,5,3,11,0.043671666666666664,1.0135546666666666,0.0
4,2025-03-27 14:24:00,2874600.0,20.0,69.0,Empleado,1000000.0,200000.0,146194.0,95.227787,776.0,8.0,3.0,0.0,22468.0,22468.0,0.0,1.0,1.0,6.0,762998.0,Creciente,1,2025,3,3,14,0.146194,3.0746,0.0
4,2025-01-19 18:29:00,485700.0,6.0,66.0,Empleado,3000000.0,500000.0,72015.0,41.947502,877.0,1.0,2.0,0.0,42.0,42.0,0.0,1.0,0.0,0.0,,,0,2025,1,6,18,0.024005,0.3285666666666667,0.0
4,2024-12-01 18:29:00,2696640.0,30.0,65.0,Independiente,1350000.0,100000.0,98926.0,95.227787,807.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,908526.0,Estable,1,2024,12,6,18,0.07327851851851852,2.071585185185185,
4,2025-04-25 15:54:00,4918504.0,6.0,62.0,Empleado,10000000.0,3000000.0,731196.0,95.227787,829.0,10.0,14.0,0.0,722775.0,722775.0,0.0,7.0,0.0,2.0,5487082.0,Decreciente,1,2025,4,4,15,0.0731196,0.7918504,0.0
9,2025-09-26 14:27:00,1896431.0,9.0,62.0,Empleado,14050000.0,3238000.0,179406.0,95.227787,859.0,5.0,3.0,0.0,185420.0,13475.0,0.0,2.0,0.0,2.0,2593373.0,Estable,1,2025,9,4,14,0.012769110320284698,0.36543992882562276,171945.0
4,2025-05-05 10:45:00,2340000.0,24.0,61.0,Empleado,26000000.0,3000000.0,105449.0,95.227787,885.0,5.0,2.0,0.0,199495.0,199495.0,0.0,4.0,0.0,0.0,,,1,2025,5,0,10,0.004055730769230769,0.2053846153846154,0.0
4,2026-01-29 09:40:00,3300000.0,24.0,67.0,Independiente,1635000.0,546000.0,165550.0,95.227787,799.0,2.0,4.0,0.0,22304.0,22304.0,0.0,0.0,2.0,0.0,,,1,2026,1,3,9,0.10125382262996942,2.3522935779816514,0.0
4,2025-01-26 14:39:00,566400.0,12.0,62.0,Independiente,1000000.0,500000.0,44577.0,95.227787,771.0,4.0,2.0,0.0,173.0,173.0,0.0,0.0,0.0,4.0,,,1,2025,1,6,14,0.044577,1.0664,0.0
4,2025-01-21 12:39:00,549120.0,6.0,60.0,Independiente,3000000.0,1000000.0,81418.0,95.227787,764.0,3.0,4.0,0.0,1870.0,1870.0,0.0,0.0,0.0,3.0,,,1,2025,1,1,12,0.027139333333333335,0.5163733333333334,0.0
4,2025-08-25 16:02:00,3600000.0,36.0,60.0,Empleado,1900000.0,0.0,126366.0,95.227787,863.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1,2025,8,0,16,0.06650842105263158,1.894736842105263,0.0
4,2024-12-18 15:49:00,658800.0,12.0,66.0,Independiente,900000.0,150000.0,51694.0,95.227787,842.0,1.0,3.0,0.0,524.0,524.0,0.0,0.0,0.0,1.0,,,1,2024,12,2,15,0.057437777777777775,0.8986666666666666,0.0
9,2024-12-02 14:51:00,1386821.0,10.0,68.0,Empleado,2800000.0,1500000.0,117439.0,95.227787,768.0,5.0,3.0,0.0,16401.0,16401.0,,1.0,0.0,4.0,,,1,2024,12,0,14,0.0419425,1.0310075,0.0
4,2025-01-09 12:03:00,1226123.0,8.0,67.0,Independiente,3000000.0,1200000.0,139351.0,95.227787,763.0,10.0,7.0,0.0,25850.0,16147.0,0.0,0.0,2.0,6.0,,,1,2025,1,3,12,0.046450333333333337,0.8087076666666667,9703.0
4,2025-02-07 18:14:00,2160000.0,12.0,65.0,Empleado,1500000.0,500000.0,170207.0,95.227787,763.0,15.0,8.0,0.0,61490.0,61490.0,0.0,5.0,1.0,6.0,923771.0,Creciente,1,2025,2,4,18,0.11347133333333333,1.7733333333333334,0.0
9,2025-06-06 19:00:00,2054623.0,5.0,41.0,Empleado,7000000.0,3200000.0,340964.0,95.227787,832.0,5.0,2.0,0.0,63723.0,63723.0,0.0,3.0,1.0,0.0,1092083.0,Creciente,1,2025,6,4,19,0.04870914285714286,0.7506604285714286,0.0
4,2024-12-28 10:54:00,1440000.0,8.0,40.0,Empleado,1500000.0,500000.0,163107.0,95.227787,778.0,9.0,7.0,0.0,12941.0,12941.0,0.0,2.0,0.0,7.0,1376925.0,Decreciente,1,2024,12,5,10,0.108738,1.2933333333333332,0.0
4,2024-12-27 14:54:00,900000.0,10.0,41.0,Empleado,2600000.0,1200000.0,83224.0,95.227787,823.0,6.0,3.0,0.0,77954.0,77954.0,0.0,1.0,1.0,2.0,3604220.0,Creciente,1,2024,12,4,14,0.03200923076923077,0.8076923076923077,0.0
9,2025-03-20 13:15:00,799680.0,11.0,41.0,Empleado,3100000.0,1500000.0,62324.0,95.227787,793.0,7.0,6.0,0.0,14907.0,14907.0,0.0,4.0,0.0,2.0,1272166.0,Creciente,1,2025,3,3,13,0.020104516129032256,0.7418322580645161,0.0
4,2025-01-14 09:06:00,2311080.0,12.0,40.0,Empleado,1400000.0,300000.0,160492.0,95.227787,789.0,1.0,3.0,0.0,1686.0,1686.0,0.0,0.0,0.0,1.0,1035337.0,Creciente,1,2025,1,1,9,0.11463714285714285,1.8650571428571427,0.0
9,2025-08-21 14:52:00,5147956.0,4.0,40.0,Independiente,2260000.0,642000.0,1040290.0,95.227787,791.0,7.0,3.0,0.0,15070.0,15070.0,0.0,4.0,0.0,0.0,,,1,2025,8,3,14,0.4603053097345133,2.5619274336283184,0.0
4,2025-04-14 15:44:00,1700383.0,6.0,40.0,Empleado,2600000.0,1300000.0,253809.0,95.227787,843.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1830833.0,Creciente,1,2025,4,0,15,0.09761884615384615,1.1539934615384615,0.0
4,2025-04-24 16:04:00,1344000.0,6.0,40.0,Empleado,1500000.0,600000.0,200624.0,95.227787,825.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,939017.0,Creciente,1,2025,4,3,16,0.13374933333333333,1.296,0.0
4,2025-03-25 14:53:00,2065747.0,12.0,40.0,Empleado,2300000.0,1000000.0,163280.0,95.227787,748.0,6.0,9.0,0.0,53349.0,53349.0,0.0,2.0,3.0,1.0,1520250.0,Creciente,1,2025,3,1,14,0.07099130434782609,1.3329334782608695,0.0
4,2025-04-19 17:46:00,360000.0,6.0,38.0,Independiente,2500000.0,280000.0,53736.0,95.227787,707.0,8.0,4.0,0.0,11551.0,8551.0,0.0,1.0,0.0,5.0,,,1,2025,4,5,17,0.0214944,0.256,3000.0
4,2025-07-31 15:24:00,1624999.0,6.0,38.0,Independiente,2290000.0,729000.0,244593.0,58.597591,754.0,6.0,3.0,0.0,6281.0,6281.0,0.0,1.0,0.0,1.0,,,0,2025,7,3,15,0.10680917030567685,1.0279471615720523,0.0
9,2024-12-05 10:38:00,592920.0,9.0,59.0,Independiente,4500000.0,3000000.0,55294.0,91.410695,798.0,1.0,3.0,0.0,9904.0,9904.0,0.0,0.0,1.0,0.0,,,1,2024,12,3,10,0.012287555555555555,0.7984266666666666,0.0
4,2025-03-28 15:06:00,1188000.0,12.0,47.0,Empleado,1300000.0,62000.0,94181.0,95.227787,806.0,1.0,4.0,0.0,568.0,568.0,0.0,0.0,0.0,1.0,1361105.0,Creciente,1,2025,3,4,15,0.07244692307692308,0.9615384615384616,0.0
4,2025-04-19 17:38:00,1724880.0,24.0,55.0,Independiente,1200000.0,236000.0,76847.0,95.227787,806.0,3.0,4.0,0.0,4033.0,3392.0,0.0,1.0,0.0,1.0,,,1,2025,4,5,17,0.06403916666666666,1.6340666666666666,641.0
4,2025-12-23 08:46:00,1224000.0,6.0,66.0,Empleado,4558000.0,0.0,188148.0,95.227787,856.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,1,2025,12,1,8,0.04127863097849934,0.2685388328214129,0.0
9,2024-12-07 09:11:00,1129440.0,10.0,68.0,Empleado,1500000.0,0.0,95643.0,95.227787,903.0,6.0,2.0,0.0,17508.0,7014.0,0.0,0.0,4.0,2.0,906413.0,Creciente,1,2024,12,5,9,0.063762,0.75296,10494.0
10,2024-11-28 07:47:00,528600.0,6.0,68.0,Empleado,1200000.0,100000.0,78368.0,89.979287,793.0,2.0,2.0,0.0,227.0,135.0,0.0,0.0,0.0,2.0,,,1,2024,11,3,7,0.06530666666666667,0.5238333333333334,92.0
4,2025-01-30 14:09:00,1176000.0,8.0,69.0,Empleado,2000000.0,500000.0,133770.0,95.227787,757.0,10.0,3.0,0.0,11754.0,11754.0,0.0,2.0,1.0,4.0,923771.0,Creciente,1,2025,1,3,14,0.066885,0.838,0.0
4,2025-01-11 08:14:00,4759928.0,12.0,68.0,Empleado,2100000.0,500000.0,374580.0,95.227787,853.0,4.0,0.0,0.0,28977.0,28875.0,0.0,1.0,0.0,3.0,1130506.0,Creciente,1,2025,1,5,8,0.17837142857142857,2.504727619047619,102.0
9,2025-01-01 11:32:00,1600588.0,10.0,69.0,Empleado,2000000.0,800000.0,135754.0,95.227787,837.0,3.0,0.0,0.0,69.0,69.0,,1.0,0.0,1.0,,,1,2025,1,2,11,0.067877,1.200294,0.0
4,2025-09-25 13:13:00,1800000.0,24.0,68.0,Empleado,2410000.0,712000.0,82043.0,95.227787,739.0,5.0,0.0,0.0,14076.0,14076.0,0.0,1.0,1.0,3.0,977131.0,Creciente,1,2025,9,3,13,0.03404273858921162,1.0423236514522822,0.0
4,2025-01-20 19:07:00,2760000.0,36.0,68.0,Empleado,2500000.0,500000.0,89921.0,95.227787,803.0,7.0,5.0,0.0,6251.0,6251.0,0.0,3.0,0.0,3.0,916148.0,Creciente,1,2025,1,0,19,0.0359684,1.304,0.0
9,2025-03-08 13:46:00,1959611.0,10.0,68.0,Independiente,3000000.0,2000000.0,166380.0,95.227787,877.0,5.0,2.0,0.0,3692.0,3692.0,0.0,4.0,0.0,0.0,973960.0,Creciente,1,2025,3,5,13,0.05546,1.3198703333333333,0.0
4,2025-03-16 13:12:00,720000.0,12.0,69.0,Empleado,2500000.0,150000.0,56566.0,95.227787,796.0,3.0,2.0,0.0,4005.0,4005.0,0.0,0.0,1.0,1.0,2282033.0,Creciente,1,2025,3,6,13,0.0226264,0.348,0.0
4,2024-12-27 13:02:00,1188000.0,6.0,68.0,Independiente,4000000.0,2500000.0,176383.0,95.227787,795.0,8.0,3.0,0.0,10807.0,10807.0,0.0,2.0,1.0,5.0,,,1,2024,12,4,13,0.04409575,0.922,0.0
4,2025-04-12 09:14:00,2292000.0,12.0,68.0,Independiente,1500000.0,270000.0,181702.0,95.227787,796.0,3.0,3.0,0.0,2362.0,2362.0,0.0,2.0,0.0,1.0,,,1,2025,4,5,9,0.12113466666666667,1.708,0.0
9,2025-09-05 12:08:00,560120.0,6.0,68.0,Independiente,2330000.0,124000.0,77052.0,95.227787,842.0,3.0,2.0,0.0,176.0,176.0,0.0,0.0,0.0,3.0,969508.0,Creciente,1,2025,9,4,12,0.03306952789699571,0.2936137339055794,0.0
9,2025-02-02 11:06:00,2001928.0,9.0,66.0,Empleado,2019000.0,1000000.0,186963.0,95.227787,859.0,5.0,4.0,0.0,113872.0,113872.0,0.0,3.0,1.0,0.0,2209660.0,Creciente,1,2025,2,6,11,0.09260178306092125,1.4868390292223874,0.0
9,2025-04-03 19:03:00,1951428.0,3.0,68.0,Empleado,2000000.0,1000000.0,517869.0,95.227787,867.0,4.0,3.0,0.0,10571.0,10571.0,0.0,2.0,0.0,0.0,931394.0,Creciente,1,2025,4,3,19,0.2589345,1.475714,0.0
4,2025-01-10 16:30:00,2293200.0,12.0,67.0,Empleado,1000000.0,250000.0,180482.0,,778.0,5.0,3.0,0.0,550.0,550.0,0.0,1.0,0.0,4.0,916148.0,Creciente,0,2025,1,4,16,0.180482,2.5432,0.0
4,2025-01-30 15:38:00,1260000.0,12.0,68.0,Empleado,1100000.0,450000.0,99278.0,95.227787,842.0,6.0,8.0,0.0,17799.0,17799.0,0.0,5.0,0.0,1.0,923771.0,Creciente,1,2025,1,3,15,0.09025272727272728,1.5545454545454545,0.0
4,2025-03-11 10:11:00,700800.0,6.0,68.0,Empleado,3500000.0,1200000.0,104259.0,95.227787,839.0,15.0,5.0,0.0,437320.0,437320.0,0.0,8.0,0.0,3.0,923771.0,Creciente,1,2025,3,1,10,0.029788285714285715,0.5430857142857143,0.0
4,2025-07-18 17:08:00,2888400.0,8.0,65.0,Independiente,2500000.0,1000000.0,327126.0,95.227787,860.0,1.0,1.0,0.0,3787.0,3787.0,0.0,0.0,0.0,1.0,,,1,2025,7,4,17,0.1308504,1.55536,0.0
4,2025-02-02 11:41:00,2470800.0,12.0,64.0,Empleado,7000000.0,4000000.0,193875.0,95.227787,874.0,8.0,4.0,0.0,26243.0,26243.0,0.0,3.0,2.0,0.0,5237760.0,Creciente,1,2025,2,6,11,0.02769642857142857,0.9244,0.0
4,2025-03-28 10:46:00,685440.0,12.0,67.0,Empleado,1100000.0,300000.0,53851.0,95.227787,821.0,3.0,2.0,0.0,15861.0,15861.0,0.0,2.0,0.0,1.0,939017.0,Creciente,1,2025,3,4,10,0.048955454545454545,0.8958545454545455,0.0
